unique_key,dataset,official_split,source_subset,image_id,original_filename,product_id,image_number,source_shard,augmentation_round,crop_count,usage_split,used_for_training,image_id_recovered
fashionpedia::train2020::14376,fashionpedia,train2020,,14376,7637cc6914fc4897d957eb8c462e50ef.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14379,fashionpedia,train2020,,14379,19ac148446b7f5c5ff2932187a312805.jpg,,,1,1,4,train,true,true
fashionpedia::train2020::14380,fashionpedia,train2020,,14380,4377f0c1fa65c9117c900965d7b77de1.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14381,fashionpedia,train2020,,14381,0abf3b3e63fa15cad03fc44e31d7eaeb.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14387,fashionpedia,train2020,,14387,189c57b5a9f8d2f0d539660837288e14.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14389,fashionpedia,train2020,,14389,28354afe10ae4f568a254878d88c4cc8.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14391,fashionpedia,train2020,,14391,97aad63027f58993d6a2ee7274d64ba9.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14392,fashionpedia,train2020,,14392,b72f66aa0849775091f13cbc4e331d65.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14399,fashionpedia,train2020,,14399,21c97e3290b58bcd3f1313c0517f4cf0.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14400,fashionpedia,train2020,,14400,724c56f60369ea4182d4759d19c603e8.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14401,fashionpedia,train2020,,14401,66d99ba3077358edd70989e9bb4e10a6.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14407,fashionpedia,train2020,,14407,913da5490fd12393911f64714c9b896e.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14408,fashionpedia,train2020,,14408,bd4aae1221f3c617ea9cdf239ff12b67.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14412,fashionpedia,train2020,,14412,591e43507d41972fff671ae61bf91e1b.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14414,fashionpedia,train2020,,14414,ed33d6b8c49ebdd54029cd10b27b0a90.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14416,fashionpedia,train2020,,14416,b53b9b9f88f0952df52776572af3b3f8.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14424,fashionpedia,train2020,,14424,0b863fa439757f33e1792abad8939483.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14426,fashionpedia,train2020,,14426,b62e4685a617efd5c9822353b268511b.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14429,fashionpedia,train2020,,14429,fb1658800a0bf29e4ec605b646b35116.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14431,fashionpedia,train2020,,14431,9f711be49d0d67c176ce236ebaa90d7d.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14434,fashionpedia,train2020,,14434,63c59a90c3083dbbdf04003e00eabfd6.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14438,fashionpedia,train2020,,14438,1306c61da85388c3e57f01cff4080279.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14442,fashionpedia,train2020,,14442,17760e0210dba52e3fd86aeb844b80b8.jpg,,,1,1,4,new_val,false,true
fashionpedia::train2020::14443,fashionpedia,train2020,,14443,13cb4c091f02e94bec547de082c30d52.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14446,fashionpedia,train2020,,14446,40ca3ac0ad8f2e28250e8b4e64faf6d2.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14448,fashionpedia,train2020,,14448,5749720f790aad38781cddcadca62e34.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14450,fashionpedia,train2020,,14450,675bf4797e2c21f29cff32016ae6324b.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14451,fashionpedia,train2020,,14451,f573acc9c7d68bfa33ffaf904bdcbee1.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14453,fashionpedia,train2020,,14453,97cc3174dbb44747ec6e9e3bc677b8b8.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14456,fashionpedia,train2020,,14456,9bf2a25482bdb3019d53e5a782bc584f.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14463,fashionpedia,train2020,,14463,7d0518774f0baee9725fa65843dc214c.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14465,fashionpedia,train2020,,14465,41c122188934a9205f120ae39625bb29.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14466,fashionpedia,train2020,,14466,120998872d637f7f2fd5b1522be1de65.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14467,fashionpedia,train2020,,14467,f386243445165ceda560967a9d7406bf.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14468,fashionpedia,train2020,,14468,59500f8d5638df72d8912c0f543fbbb8.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14470,fashionpedia,train2020,,14470,dae5dfbd041819c8d8e507f5ccc5daf8.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14471,fashionpedia,train2020,,14471,d1664a99e30bd7829a08155b5ce01f93.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14472,fashionpedia,train2020,,14472,0adba506da4e365f57a5d4325ace813e.jpg,,,1,1,3,new_val,false,true
fashionpedia::train2020::14475,fashionpedia,train2020,,14475,d347fccadc4b7517f983fd965f3cd660.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14478,fashionpedia,train2020,,14478,2bc49ba8cf8234f0b3d1bc8a1fb0205d.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14479,fashionpedia,train2020,,14479,1e93e7b20061f9d48db9c6d342aa8520.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14483,fashionpedia,train2020,,14483,b8fea12b008a4e469f1fcb1fae6d8ed8.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14496,fashionpedia,train2020,,14496,8077a46b260c30d97fe2649f3afb15e1.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14499,fashionpedia,train2020,,14499,ef9925fdd35ab96d7b9fdecfe0d62667.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14503,fashionpedia,train2020,,14503,4dc82eac8970b5940b3fd60cf771b0ec.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14504,fashionpedia,train2020,,14504,fa1aab3cb09a34f3e3993345240a0492.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14506,fashionpedia,train2020,,14506,5a1985996007d0f05202e76bb84e7d1d.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14512,fashionpedia,train2020,,14512,695537c60333b3c6d79f88ad1851dbbf.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14518,fashionpedia,train2020,,14518,b1c93a6c351867ba9f88ac4647dcb9b0.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14520,fashionpedia,train2020,,14520,ecb0300082cf5929739bc70b6ca929a5.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14521,fashionpedia,train2020,,14521,9acea55b2c76fe8b6c6b3301e6c1fd48.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14523,fashionpedia,train2020,,14523,f8914425acc828855d7d3c7af954ef43.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14526,fashionpedia,train2020,,14526,026f81f30d9ec9ba6944322bebd8a471.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14531,fashionpedia,train2020,,14531,b5a96c97d03f75b1e39125e36139258c.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14532,fashionpedia,train2020,,14532,e3e8799fefb5e54b142db0e39cfd32f4.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14533,fashionpedia,train2020,,14533,a4c29626fb66f418394f25674a14e45c.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14538,fashionpedia,train2020,,14538,99550315d691e250f25b5809a4afa33c.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14539,fashionpedia,train2020,,14539,fb8a520f51cc95ff1e65f55b26dc9d32.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14540,fashionpedia,train2020,,14540,b78423688872e43e2dc2c3d9cbaa4a65.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14544,fashionpedia,train2020,,14544,f9e7eb4554162de31c96830add3ec983.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14548,fashionpedia,train2020,,14548,fc6da2cc2f9d66373ffdf3fcde6847a4.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14550,fashionpedia,train2020,,14550,a1dd7b5581052be8f1e2f08738bda15b.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14556,fashionpedia,train2020,,14556,9151d0524a11b6b43c2c7e650eb2dbaf.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14557,fashionpedia,train2020,,14557,bd31b366846dcaada0d647b2adb6d8e6.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14558,fashionpedia,train2020,,14558,d4d8c38bb6ac58d0a9b786b547c6a332.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14560,fashionpedia,train2020,,14560,b8feb686ec3c78a533df463d64130ae3.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14563,fashionpedia,train2020,,14563,4f35cf94f4225e6595b373c061a30214.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14566,fashionpedia,train2020,,14566,9c54864258fd6b453511164e2c892fca.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14567,fashionpedia,train2020,,14567,c7c011989a29d1e382f23138d98c659a.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14568,fashionpedia,train2020,,14568,7469cf2bea60ea9ada0c388fc19ff1b4.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14569,fashionpedia,train2020,,14569,b0ac63fcbe27b12d108d9d5da9e16693.jpg,,,1,1,3,new_val,false,true
fashionpedia::train2020::14570,fashionpedia,train2020,,14570,f7131ad06c5735b293ff7f13be9a17c5.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14574,fashionpedia,train2020,,14574,a26adb4115083d67708b73a13ca1bc88.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14581,fashionpedia,train2020,,14581,4f3bbdbcd80a3c2f69cadc41f496bd77.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14583,fashionpedia,train2020,,14583,5321a29189497a43ef188e77085c253f.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14584,fashionpedia,train2020,,14584,582b9b1527be78039395d3ec68585913.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14588,fashionpedia,train2020,,14588,036f3d1028bdbac238693358d3fc54d8.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14590,fashionpedia,train2020,,14590,cd6f33bc571aa55f56856bd3bd89c990.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14592,fashionpedia,train2020,,14592,aa3069c929e483c12cb821c01d4c43e6.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14601,fashionpedia,train2020,,14601,eea76211c790d725a7dd027a99213afb.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14602,fashionpedia,train2020,,14602,b64fd5d65be00f4af0f420b12f10ed78.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14610,fashionpedia,train2020,,14610,63847c8350753003a0429db90b7288a4.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14613,fashionpedia,train2020,,14613,20d28e0f9773bc6b606e26815cb043fa.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14614,fashionpedia,train2020,,14614,9ddafefe3a383b8b3e399254bc366c1b.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14618,fashionpedia,train2020,,14618,961ee5091bf24656f84c30a94544d7a7.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14620,fashionpedia,train2020,,14620,28ad67e10a254228ac690e44ca36aeac.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14623,fashionpedia,train2020,,14623,8127a2612f059001518f54f1945fd5c3.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14626,fashionpedia,train2020,,14626,4dad73b634d9a35dfe1f10b4046ca2bb.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14627,fashionpedia,train2020,,14627,4d1ef7c1f602cd6cf8c03b0ab98cd5f7.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14630,fashionpedia,train2020,,14630,72ca6bbd62bf73934544a658ae0b7587.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14634,fashionpedia,train2020,,14634,710f9d5b73f8b33ba5d475e9b61593a0.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14636,fashionpedia,train2020,,14636,a388ac99af10cef0765cfa6707c45c8d.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14637,fashionpedia,train2020,,14637,7c381f5f86bb2cc76e522cee329d335d.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14640,fashionpedia,train2020,,14640,3baee41297b38893d4ca8ff8cae9185c.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14645,fashionpedia,train2020,,14645,c23b1a186b4cd86fcc7ba81fc47bc4f6.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14650,fashionpedia,train2020,,14650,212768eb79fca3bcc335384aa41efb7d.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14656,fashionpedia,train2020,,14656,d9d167dd59197818809d76d7a579a8b3.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14657,fashionpedia,train2020,,14657,6208c98fcdd2a53afc462d7cb62d9744.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14659,fashionpedia,train2020,,14659,f1f9df40d445bf03cbe3da4bd47356df.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14660,fashionpedia,train2020,,14660,64e86a1a18d8bc4a971d21671becd056.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14661,fashionpedia,train2020,,14661,fe711102a17a2f977b0c86440dd16fd1.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14663,fashionpedia,train2020,,14663,7ac44c5ffde19d376e23c038e3d43298.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14664,fashionpedia,train2020,,14664,dac2db4e8c636cf56d024e66b3a8ba7a.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14666,fashionpedia,train2020,,14666,8781b9c882abfa1acdc7f14c447ecb77.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14670,fashionpedia,train2020,,14670,46f56abe3a786f2f7e412e59985df4c3.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14679,fashionpedia,train2020,,14679,e6e72b4e4b18741c213ca145eb3f5b75.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14681,fashionpedia,train2020,,14681,7bdaad2f2355527d728f8a67a0de5662.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14682,fashionpedia,train2020,,14682,0cd3e58a0a756e857b8bd2d4242e5bde.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14692,fashionpedia,train2020,,14692,b844129f2a4fa1640fb644dd979f3c44.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14696,fashionpedia,train2020,,14696,fea3b62a5f97fa956bd2f6a56fed7020.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14703,fashionpedia,train2020,,14703,f1d4fb7917686fce630fa62be98f1c29.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14705,fashionpedia,train2020,,14705,40168324e64ed783f6877657d22708b3.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14706,fashionpedia,train2020,,14706,d10017b9818d2cd750fff01cbb64afdb.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14709,fashionpedia,train2020,,14709,ce8258e226a30dd71a9b74ad45abf020.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14710,fashionpedia,train2020,,14710,09b9b2ca5f0c5951efa42409d39699f3.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14713,fashionpedia,train2020,,14713,07f6b75b45ed4c4898e81612bbd2edbd.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14714,fashionpedia,train2020,,14714,722d16a53e5eb1b1941481785c0a499d.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14715,fashionpedia,train2020,,14715,e0b397fad71f4d43d573cc1a8adde185.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14716,fashionpedia,train2020,,14716,87b81425816fef9e28708fc0ae442e36.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14718,fashionpedia,train2020,,14718,96eb32bb46d40abeeb1044687218aab1.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14719,fashionpedia,train2020,,14719,ad3c729fe8fcf7fab457fce834813e80.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14722,fashionpedia,train2020,,14722,c2cbd40c3cacfd6fb8a15d7d4e81ea81.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14725,fashionpedia,train2020,,14725,dc49272bec126cfaebe0939ed821b003.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14731,fashionpedia,train2020,,14731,5477b1888b7a15676639742259074f10.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14732,fashionpedia,train2020,,14732,206a2704f0b00f7c4a0c3c38eba42ab6.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14734,fashionpedia,train2020,,14734,7e53ebea6cd7b2bf89af4a84edeb50fc.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14743,fashionpedia,train2020,,14743,4eec3178f98dcaef33f28a39ace3840a.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14748,fashionpedia,train2020,,14748,4f29f775d533dcbda07247010f3e8171.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14750,fashionpedia,train2020,,14750,f5713be6d259d27ab0369b1ec637e206.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14752,fashionpedia,train2020,,14752,85e11c901a7ac743a23f705598cde1af.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14753,fashionpedia,train2020,,14753,47684ef2fac18cc5fbf2ff63db6f1bb6.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14755,fashionpedia,train2020,,14755,2dd4ed5fccd3b12a6f9c66a81b979ce6.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14757,fashionpedia,train2020,,14757,d7ae9bcf2c221c7cdb914588a8db9239.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14762,fashionpedia,train2020,,14762,5a8358526cf1fffd39e8c0d501a717e1.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14763,fashionpedia,train2020,,14763,679dafcd2ec04a089395d0ac577a7b2b.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14766,fashionpedia,train2020,,14766,f06071338e046c788c62e1345b9afdcd.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14771,fashionpedia,train2020,,14771,d954585d131bbd9f6db0fd40c074935a.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14772,fashionpedia,train2020,,14772,423ed88ad7aa3b1752335cedbf4fd0a6.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14773,fashionpedia,train2020,,14773,af15753e434ae275d695d123dc72ac55.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14780,fashionpedia,train2020,,14780,fe31fb1a96780626756d473ba5a87af4.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14788,fashionpedia,train2020,,14788,5486f3845a2831f92f9ff9b8d05602f5.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14791,fashionpedia,train2020,,14791,bd89b8a9a641bc94dfc04fedbe3a9b9d.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14799,fashionpedia,train2020,,14799,806162fa9fe31365c9a265ea9d6d9b35.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14800,fashionpedia,train2020,,14800,ba739b05316025af041b2da8b75fa8de.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14806,fashionpedia,train2020,,14806,88351a53e9d8e0f14b5724c66c030708.jpg,,,1,1,3,new_val,false,true
fashionpedia::train2020::14808,fashionpedia,train2020,,14808,b257c8b852416df20e46055ff3c53411.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14812,fashionpedia,train2020,,14812,88193f760984afea2490e4006d5d700d.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14813,fashionpedia,train2020,,14813,a82b335de3eba9eaaf3e5d7ea0229a98.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14816,fashionpedia,train2020,,14816,615faf0f46bc2c79e3646ba280b29423.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14817,fashionpedia,train2020,,14817,9319d4fdf919339633b5d6b87309c666.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14826,fashionpedia,train2020,,14826,c79ef3945f1a78b4721f7e6e09f9fa1c.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14831,fashionpedia,train2020,,14831,9e271054a53e447905a7e78475306d1d.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14838,fashionpedia,train2020,,14838,3005c2eade4185836438186f1056b6c9.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14839,fashionpedia,train2020,,14839,52225888fc41cc6b21b4a13a460fd548.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14843,fashionpedia,train2020,,14843,840fda3863d0846d46b027a5e0657325.jpg,,,1,1,1,new_val,false,true
fashionpedia::train2020::14845,fashionpedia,train2020,,14845,26eee487bb85cd8612019b7ec8c350af.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14851,fashionpedia,train2020,,14851,1bc5c1a340a9968668084aa68b830b9d.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14853,fashionpedia,train2020,,14853,e9f3e5c4c1f789cf1dfadbffe89f76d2.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14857,fashionpedia,train2020,,14857,2c20cc3109b039524746103a3e387dee.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14858,fashionpedia,train2020,,14858,5f0e6a5b6508977fee64311900627882.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14871,fashionpedia,train2020,,14871,0e76e59413e59646318f539c2f635297.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14875,fashionpedia,train2020,,14875,03cb6bba4c4e2f58774f4da53d91bbd8.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14876,fashionpedia,train2020,,14876,faf60e222fca7722ee48c4438e3b4cfa.jpg,,,1,1,2,train,true,true
fashionpedia::train2020::14879,fashionpedia,train2020,,14879,0388dbf2bdfcf994bf16ae7fe33adb83.jpg,,,1,1,4,train,true,true
fashionpedia::train2020::14882,fashionpedia,train2020,,14882,bab597e2b67b0de41da38b5ba197da5c.jpg,,,1,1,2,new_val,false,true
fashionpedia::train2020::14883,fashionpedia,train2020,,14883,39a4364623ebd0b9026cb3b7ece4a920.jpg,,,1,1,3,train,true,true
fashionpedia::train2020::14884,fashionpedia,train2020,,14884,4c47c509d597b014c9406aae770d11c0.jpg,,,1,1,1,train,true,true
fashionpedia::train2020::14885,fashionpedia,train2020,,14885,037bd1bb731a4e75cdb30e75c7d067fb.jpg,,,1,1,1,train,true,true
