dataset,official_split,image_id,original_filename,source_shard,augmentation_round,selected,contributed_labels,selection_score,valid_crop_count,usage_split,used_for_training
fashionpedia,train2020,11257,f013b8867ac5fdd21c1b55a6e79656be.jpg,1,3,true,silhouette|X라인|detail|프릴·러플|pattern|플로럴|lower_fit|플레어핏,5.261,1,train,true
fashionpedia,train2020,11258,03d53c62a09aaffb2220f1fa16c804f3.jpg,1,3,true,category|점프수트,4.536,1,train,true
fashionpedia,train2020,11277,b43e09d8db463850c8c33ba770411fa6.jpg,1,3,true,pattern|스트라이프|detail|프릴·러플|lower_fit|플레어핏,4.015,2,train,true
fashionpedia,train2020,11282,4e8aa5c988407e8edd5207a1ce855f13.jpg,1,3,true,pattern|플로럴|collar|칼라 없음,6.883,3,train,true
fashionpedia,train2020,11291,63b318d5a9e8bbd37b6459e7bcb9d49c.jpg,1,3,true,category|셔츠|lower_length|미디·7부 기장|detail|프릴·러플|lower_fit|스트레이트핏|sleeve_shape|벨 소매,10.768,2,train,true
fashionpedia,train2020,11293,46fb3ab85b5417aaf436702223e486c3.jpg,1,3,true,detail|프릴·러플|neckline|V넥,2.62,2,train,true
fashionpedia,train2020,11314,825893d4149f4726bd75b9d5ee1ca443.jpg,1,3,true,category|코트|neckline|라운드넥|collar|라펠 칼라|lower_length|무릎 기장|pattern|도트,10.611,2,train,true
fashionpedia,train2020,11322,69425b6b1822188bafe25fe0bf21b136.jpg,1,3,true,category|코트|lower_fit|와이드핏|collar|라펠 칼라,7.497,2,train,true
fashionpedia,train2020,11347,11ba4fa8574b0239880ca10f359bc7ea.jpg,1,3,true,upper_fit|오버핏|lower_length|무릎 기장|collar|셔츠 칼라,9.186,0,selected_no_valid_crop,false
fashionpedia,train2020,11353,8803e9140f82a0ca513da113e95b2c28.jpg,1,3,true,pattern|체크|detail|플리츠,2.789,2,train,true
fashionpedia,train2020,11374,b1f1c3c43d5c6b9dc1c3876e06818346.jpg,1,3,true,sleeve_shape|래글런 소매|category|재킷|collar|셔츠 칼라|collar|라펠 칼라,10.637,3,train,true
fashionpedia,train2020,11383,93bf6a0eb87df547ef63c9a36baa8722.jpg,1,3,true,lower_length|미디·7부 기장|collar|스탠드 칼라,6.662,1,train,true
fashionpedia,train2020,11399,20c84b24d7dd355ad99bd9f1106df5a1.jpg,1,3,true,pattern|스트라이프|lower_fit|와이드핏,6.309,2,train,true
fashionpedia,train2020,11423,f114871c3b2fd9a0e4cddcf766d4f2f7.jpg,1,3,true,category|쇼츠|detail|플리츠|pattern|플로럴,3.897,2,train,true
fashionpedia,train2020,11433,04cb1e3f1864155ea6febde53e207a71.jpg,1,3,true,pattern|체크|silhouette|비대칭,2.613,2,train,true
fashionpedia,train2020,11436,095eb9aff31ec831a57be33a39099e38.jpg,1,3,true,pattern|스트라이프|neckline|보트넥,2.733,2,train,true
fashionpedia,train2020,11455,8e52c1d8bee48e46f90b225af9c37da8.jpg,1,3,true,neckline|스퀘어넥|category|쇼츠,7.132,2,train,true
fashionpedia,train2020,11464,971662c3162c9f0ca2c694bbf1868403.jpg,1,3,true,neckline|라운드넥|lower_fit|와이드핏|upper_fit|여유핏|silhouette|비대칭,13.107,2,train,true
fashionpedia,train2020,11474,f7a0a1da84d2f4a1f4832b502650aec8.jpg,1,3,true,neckline|V넥|silhouette|비대칭,2.544,1,train,true
fashionpedia,train2020,11493,6c8798c9f701827b03e43e93cf084e3a.jpg,1,3,true,detail|프릴·러플|silhouette|비대칭,2.714,2,train,true
fashionpedia,train2020,11520,219dc771cdcc3af6bc6f7f11c1becb5f.jpg,1,3,true,category|코트|material|퍼·플리스,5.648,1,train,true
fashionpedia,train2020,11529,f189ba459e901bf121f5a60558f9bc3b.jpg,1,3,true,neckline|보트넥|detail|리본,2.856,2,train,true
fashionpedia,train2020,11540,936ce63d6191b4846f31070ad68388ba.jpg,1,3,true,collar|칼라 없음,5.641,3,train,true
fashionpedia,train2020,11554,3c48b301948938459516a99e412b9067.jpg,1,3,true,pattern|스트라이프|silhouette|비대칭|lower_fit|플레어핏,3.94,2,train,true
fashionpedia,train2020,11565,e70b8f25678acd91acf4df90adacaa0b.jpg,1,3,true,collar|스탠드 칼라,5.388,3,train,true
fashionpedia,train2020,11566,40992eb5a0f9b966d76e58ad2f0c078f.jpg,1,3,true,detail|프릴·러플|pattern|도트,2.723,1,train,true
fashionpedia,train2020,11569,3e259103b4336759b568bb8316188d96.jpg,1,3,true,sleeve_length|7부 소매|pattern|플로럴|pattern|도트,7.984,1,train,true
fashionpedia,train2020,11570,7f14e8d58c10f63184f451602ecdd01d.jpg,1,3,true,detail|프릴·러플|lower_fit|플레어핏,2.653,1,train,true
fashionpedia,train2020,11578,f581116bc8af186ba2943f1dd41c559c.jpg,1,3,true,neckline|오프숄더|pattern|스트라이프,5.988,1,train,true
fashionpedia,train2020,11581,a87326e3908df3d0dde173d13d17a822.jpg,1,3,true,lower_fit|슬림핏|category|코트|lower_length|미디·7부 기장|lower_fit|스트레이트핏|silhouette|H라인|upper_fit|여유핏|silhouette|비대칭|pattern|플로럴,14.552,3,train,true
fashionpedia,train2020,11584,5dac1738b04351ea751e14241ff86263.jpg,1,3,true,detail|리본|detail|플리츠|lower_fit|플레어핏,4.238,2,train,true
fashionpedia,train2020,11623,160d74da382070d73f84cab371dcf64b.jpg,1,3,true,pattern|스트라이프|detail|플리츠,2.857,1,train,true
fashionpedia,train2020,11634,a532f6627fa392771bf30135f2a961cf.jpg,1,3,true,neckline|보트넥|detail|플리츠|pattern|플로럴,4.108,1,train,true
fashionpedia,train2020,11644,77d2683d1a294ae57bb03914d5d7aa72.jpg,1,3,true,category|점프수트,4.536,2,train,true
fashionpedia,train2020,11664,52ee7e7e4ad13c6a7eddd03ad01d3cfa.jpg,1,3,true,category|셔츠|pattern|스트라이프|lower_fit|스트레이트핏|category|베스트|collar|셔츠 칼라,11.296,3,train,true
fashionpedia,train2020,11685,0b08db05ffc4bb743e19f6ddd6ebb66d.jpg,1,3,true,neckline|V넥|silhouette|비대칭,2.544,1,train,true
fashionpedia,train2020,11691,6fb36d9203fe4ffbac4735b9f56d2592.jpg,1,3,true,lower_length|미디·7부 기장|lower_fit|와이드핏,6.222,2,train,true
fashionpedia,train2020,11697,44a4adca73e04f6677b6077e0e5a460b.jpg,1,3,true,pattern|스트라이프|lower_length|미디·7부 기장|lower_fit|와이드핏,7.584,2,train,true
fashionpedia,train2020,11727,e0d83f7485c8cde64e48c12607b114d5.jpg,1,3,true,detail|후드|detail|리본,6.753,2,train,true
fashionpedia,train2020,11776,16505fe9868ae92381eb7ef1166b6571.jpg,1,3,true,category|쇼츠|pattern|애니멀,5.96,3,train,true
fashionpedia,train2020,11777,b4d25c53a0ea9d92cdec355a1f0cf117.jpg,1,3,true,category|코트|lower_fit|와이드핏,6.257,3,train,true
fashionpedia,train2020,11783,10b5a50816acfffe1c7ca93563bd0a73.jpg,1,3,true,category|코트|material|퍼·플리스|neckline|라운드넥|lower_length|무릎 기장|silhouette|A라인,9.843,2,train,true
fashionpedia,train2020,11798,076613c064ba9496c0eff87603b7bc82.jpg,1,3,true,detail|플리츠|neckline|V넥|sleeve_shape|캡 소매,3.991,2,train,true
fashionpedia,train2020,11808,6e0ba73725977f0bd95623e0a4279b39.jpg,1,3,true,detail|프릴·러플|detail|플리츠|silhouette|비대칭,4.209,2,train,true
fashionpedia,train2020,11823,e2e70e465ce051a6779469cdb5e8b9db.jpg,1,3,true,pattern|체크|detail|플리츠,2.789,1,train,true
fashionpedia,train2020,11844,d234882aaa24f59430928780934b2d2f.jpg,1,3,true,detail|플리츠|silhouette|비대칭,2.814,1,train,true
fashionpedia,train2020,11855,5327f47355c4fdf1f02d5003abdef5a6.jpg,1,3,true,lower_fit|슬림핏|category|셔츠|lower_length|미디·7부 기장|lower_fit|와이드핏|sleeve_shape|퍼프 소매|upper_fit|여유핏|collar|셔츠 칼라,17.745,2,train,true
fashionpedia,train2020,11941,663a8ea1bc23a17025f24cabb0b9f7a8.jpg,1,3,true,neckline|라운드넥|lower_fit|와이드핏|detail|플리츠,7.74,2,train,true
fashionpedia,train2020,11942,ebf76fbaa6ec1d074c860f6d1ec0be10.jpg,1,3,true,neckline|보트넥|silhouette|비대칭,2.691,1,train,true
fashionpedia,train2020,11977,f70200601f23dd7cadf23c239b993615.jpg,1,3,true,pattern|스트라이프|detail|플리츠|silhouette|비대칭,4.176,2,train,true
fashionpedia,train2020,11978,c56ff25aba8f8be91894650f29fddb09.jpg,1,3,true,detail|리본|detail|프릴·러플|detail|플리츠,4.374,1,train,true
fashionpedia,train2020,12044,68f17a57324451a822e41040d32aa8e7.jpg,1,3,true,neckline|보트넥|detail|플리츠,2.866,1,train,true
fashionpedia,train2020,12045,d994904aaec72399c79634b27ea6b0ea.jpg,1,3,true,category|코트|pattern|스트라이프|neckline|라운드넥|upper_fit|오버핏|lower_fit|스트레이트핏,11.86,2,train,true
fashionpedia,train2020,12081,c89949d3137b836e5ad657abefaf99b9.jpg,1,3,true,pattern|스트라이프|detail|리본,2.846,2,train,true
fashionpedia,train2020,12108,fa650a05b7e6e709f4b627fc11a948ad.jpg,1,3,true,category|쇼츠|category|니트,2.518,2,train,true
fashionpedia,train2020,12119,bc349b9a979522372f13570ce109e43a.jpg,1,3,true,neckline|V넥|silhouette|비대칭,2.544,2,train,true
fashionpedia,train2020,12146,8738d41ba395c2d171e323cc3b3d37a2.jpg,1,3,true,neckline|터틀넥|silhouette|비대칭,6.377,2,train,true
fashionpedia,train2020,12154,ff7b3c3ef100821fc5cbed5ea706eace.jpg,1,3,true,neckline|보트넥|detail|리본,2.856,1,train,true
fashionpedia,train2020,12187,3535dec60331956c793b8289be3ad29b.jpg,1,3,true,category|코트|lower_length|무릎 기장|collar|스탠드 칼라,8.149,1,train,true
fashionpedia,train2020,12191,08d3eb7695eb4b719ddf32ed0c837c84.jpg,1,3,true,detail|리본|sleeve_shape|퍼프 소매|collar|셔츠 칼라,9.024,1,train,true
fashionpedia,train2020,12239,c8070e5f3997d7718a6bbddf8347c2e5.jpg,1,3,true,detail|플리츠|silhouette|X라인|lower_fit|플레어핏,4.12,1,train,true
fashionpedia,train2020,12244,25c21e773ff09485323eb65d6c944088.jpg,1,3,true,silhouette|비대칭|pattern|도트,2.647,1,train,true
fashionpedia,train2020,12245,2ce4eed5d5cb9fd233374941c55c3c95.jpg,1,3,true,silhouette|X라인|silhouette|비대칭|pattern|플로럴|lower_fit|플레어핏,5.186,1,train,true
fashionpedia,train2020,12259,ce6df7022eab471b2081a9ba9e600483.jpg,1,3,true,lower_length|미디·7부 기장|collar|라펠 칼라|lower_length|무릎 기장|silhouette|비대칭|silhouette|X라인|lower_fit|플레어핏,15.643,1,train,true
fashionpedia,train2020,12324,a66f90f7a05b7ad0a62ed6c944427652.jpg,1,3,true,neckline|보트넥|silhouette|A라인|pattern|플로럴,4.058,1,train,true
fashionpedia,train2020,12334,be06a871d8485507bb095de659b2247e.jpg,1,3,true,pattern|스트라이프|silhouette|A라인|detail|플리츠|neckline|V넥,5.526,2,train,true
fashionpedia,train2020,12349,a3dd95b80a4020ace98f4f9925f7cf80.jpg,1,3,true,neckline|라운드넥|sleeve_length|7부 소매|pattern|도트,8.04,1,train,true
fashionpedia,train2020,12367,c06f34dd40092fe1e58b8f3afd1d7523.jpg,1,3,true,pattern|스트라이프|detail|리본,2.846,1,train,true
fashionpedia,train2020,12390,acad06a80b80740df10b5db2e00961ce.jpg,1,3,true,category|코트|category|쇼츠|neckline|V넥,3.695,3,train,true
fashionpedia,train2020,12399,8d8fe3a9002f6652ca64d6a6c24a0030.jpg,1,3,true,pattern|스트라이프|detail|프릴·러플,2.757,2,train,true
fashionpedia,train2020,12412,bc2f77975ddad825ac7030183c85202c.jpg,1,3,true,detail|프릴·러플|silhouette|X라인|lower_fit|플레어핏,4.019,1,train,true
fashionpedia,train2020,12425,3bf704d44d0f03b3599196fb460234b3.jpg,1,3,true,pattern|스트라이프|neckline|보트넥|silhouette|A라인|detail|플리츠,5.673,1,train,true
fashionpedia,train2020,12475,ab634db4992cae1eed844899e4ac79f9.jpg,1,3,true,detail|후드|lower_length|무릎 기장|silhouette|A라인,8.165,2,train,true
fashionpedia,train2020,12518,6641f6cb8018d41efbfe52307a2245f2.jpg,1,3,true,pattern|체크|detail|플리츠,2.789,3,train,true
fashionpedia,train2020,12544,11a4e7757aea941d37986f94d672ed12.jpg,1,3,true,category|쇼츠|neckline|보트넥,2.532,2,train,true
fashionpedia,train2020,12553,7a21a86f63a493195bde03f6b656464a.jpg,1,3,true,sleeve_length|7부 소매|silhouette|A라인|collar|스탠드 칼라,8.262,1,train,true
fashionpedia,train2020,12557,a26043ba710d8a4b619fcccfa88cfd98.jpg,1,3,true,detail|플리츠|neckline|V넥|silhouette|비대칭,4.039,1,train,true
fashionpedia,train2020,12591,2dadd1ef68a0293e501a9bdce16f5c50.jpg,1,3,true,detail|프릴·러플|neckline|V넥,2.62,1,train,true
fashionpedia,train2020,12596,1e5726030ed7008d7bd2df02e376ac3b.jpg,1,3,true,collar|스탠드 칼라,5.388,3,train,true
fashionpedia,train2020,12610,79820e2c952c01f9021bb20afc3574f3.jpg,1,3,true,pattern|스트라이프|detail|플리츠,2.857,2,train,true
fashionpedia,train2020,12612,0cae00a22debdea7121a4568c42f78e4.jpg,1,3,true,pattern|스트라이프|lower_fit|와이드핏,6.309,2,train,true
fashionpedia,train2020,12615,338a10c808b2bf3ed2818131f214193b.jpg,1,3,true,detail|리본|detail|플리츠,2.979,3,train,true
fashionpedia,train2020,12634,94b889fba1c9c6aa6dc080ab2b796f14.jpg,1,3,true,category|쇼츠|pattern|체크|detail|플리츠,3.95,3,train,true
fashionpedia,train2020,12648,d94fdd7c3ca4284269ccec8cb3d0b13f.jpg,1,3,true,pattern|스트라이프|silhouette|A라인|detail|플리츠,4.301,2,train,true
fashionpedia,train2020,12654,02fa306772093914e61d5ea38ebc3731.jpg,1,3,true,lower_fit|와이드핏|upper_fit|여유핏|detail|플리츠|silhouette|비대칭,13.304,2,train,true
fashionpedia,train2020,12671,67221d3dc0e1217305af11e9494521d2.jpg,1,3,true,pattern|스트라이프|detail|프릴·러플,2.757,2,train,true
fashionpedia,train2020,12677,5229557b07f3725d40e378d6e6229198.jpg,1,3,true,neckline|오프숄더|lower_length|미디·7부 기장,5.901,1,train,true
fashionpedia,train2020,12691,44349f2b37a81a53a9213521aaccde2c.jpg,1,3,true,category|베스트|collar|라펠 칼라,7.075,3,train,true
fashionpedia,train2020,12716,828dee3b054ab79e47418988d168f72c.jpg,1,3,true,detail|프릴·러플|detail|플리츠|sleeve_shape|벨 소매,8.223,1,train,true
fashionpedia,train2020,12718,12a0ec2e4a48b397943ed43792aa35f7.jpg,1,3,true,sleeve_shape|벌룬 소매|detail|플리츠|neckline|V넥,8.334,2,train,true
fashionpedia,train2020,12723,718f901b905c6ba2b127d2001fe07487.jpg,1,3,true,detail|리본|lower_fit|와이드핏|detail|플리츠,7.927,2,train,true
fashionpedia,train2020,12740,1092ef3bd60a4e2e803707855881382f.jpg,1,3,true,neckline|라운드넥|silhouette|A라인|pattern|도트,8.054,2,train,true
fashionpedia,train2020,12743,23a7a360a5a21b1482f555508aee17fb.jpg,1,3,true,category|코트|category|쇼츠|pattern|체크,3.764,3,train,true
fashionpedia,train2020,12750,2338333fe0495425af57b88235b8c342.jpg,1,3,true,lower_fit|슬림핏|lower_length|미디·7부 기장|lower_length|무릎 기장|silhouette|비대칭|silhouette|X라인|lower_fit|플레어핏,15.527,2,train,true
fashionpedia,train2020,12826,259f5a5f8d93e5e7913e9bf38377f4cb.jpg,1,3,true,neckline|보트넥|detail|플리츠,2.866,1,train,true
fashionpedia,train2020,12843,95d556e282a05f915c6e0e7d27025150.jpg,1,3,true,category|쇼츠|detail|플리츠|pattern|도트,7.967,2,train,true
fashionpedia,train2020,12865,93f33c7025df7ac6e72dad4b0d7beb8f.jpg,1,3,true,detail|플리츠|sleeve_shape|캡 소매,2.766,2,train,true
fashionpedia,train2020,12894,d302d4be16df08ef878cd152b849205d.jpg,1,3,true,collar|셔츠 칼라|neckline|라운드넥|detail|후드,7.899,2,train,true
fashionpedia,train2020,12929,f623f0c52b9a4db6b492a5c45ec2004e.jpg,1,3,true,category|쇼츠|collar|스탠드 칼라,6.548,2,train,true
fashionpedia,train2020,12956,d531676a439dfbefb1c1973043f89aa6.jpg,1,3,true,detail|플리츠|pattern|도트,2.823,2,train,true
fashionpedia,train2020,12980,accb1aaf62e48c14430df4121af0007c.jpg,1,3,true,neckline|스퀘어넥|pattern|플로럴,7.214,1,train,true
fashionpedia,train2020,12986,108ba8085cc686f211b4df5af366cbba.jpg,1,3,true,material|퍼·플리스,4.339,2,train,true
fashionpedia,train2020,13008,a5d5cbaa1b3153b45124b25415f2e00c.jpg,1,3,true,neckline|V넥|pattern|도트,2.553,1,train,true
fashionpedia,train2020,13027,00537270eaf902da127c7ac9157a4db1.jpg,1,3,true,neckline|라운드넥|lower_fit|와이드핏|upper_fit|여유핏|category|재킷|collar|셔츠 칼라|pattern|플로럴,11.709,3,train,true
fashionpedia,train2020,13034,0811fbd32e1ae88861a21f3fc55396d2.jpg,1,3,true,pattern|스트라이프|detail|플리츠,2.857,2,train,true
fashionpedia,train2020,13091,5d50d7a63c3b31604bbb74bd3ab666f9.jpg,1,3,true,detail|플리츠|silhouette|X라인|lower_fit|플레어핏,4.12,1,train,true
fashionpedia,train2020,13116,e52b36a6563a4ea9b33e2da1ed7a9e1a.jpg,1,3,true,silhouette|비대칭|neckline|V넥,2.544,1,train,true
fashionpedia,train2020,13123,20134098ad0191ad01163a21c8520bdb.jpg,1,3,true,lower_fit|와이드핏,4.948,2,train,true
fashionpedia,train2020,13127,9cf5a83eab1c94d24f3c0fe7dd2e82d5.jpg,1,3,true,silhouette|A라인|detail|플리츠|neckline|V넥,4.164,2,train,true
fashionpedia,train2020,13134,856750e73fa9ae96c3b8be00664cebb9.jpg,1,3,true,category|코트|detail|플리츠,2.804,2,train,true
fashionpedia,train2020,13139,637d43c7a8717d1a7ca39f0d7b2d857d.jpg,1,3,true,neckline|보트넥|detail|프릴·러플,2.766,1,train,true
fashionpedia,train2020,13147,1442667c6b3b75c344ef8176f604a80a.jpg,1,3,true,category|코트|lower_length|미디·7부 기장|silhouette|H라인|lower_fit|스트레이트핏|lower_length|무릎 기장|silhouette|비대칭|collar|라펠 칼라,13.294,3,train,true
fashionpedia,train2020,13178,3b7896b4efd995147225c2b5edb834f7.jpg,1,3,true,silhouette|X라인|pattern|스트라이프|pattern|플로럴|lower_fit|플레어핏,5.228,1,train,true
fashionpedia,train2020,13191,6b3dfa8c0946b5d7e6b36c293e6c1a06.jpg,1,3,true,silhouette|비대칭|lower_fit|플레어핏,2.578,1,train,true
fashionpedia,train2020,13194,eb905d1b7fc7b0eac9adea12bee291bc.jpg,1,3,true,category|코트|category|쇼츠|neckline|V넥,3.695,3,train,true
fashionpedia,train2020,13200,571c1f149d30e29ddfde3e4efad80668.jpg,1,3,true,detail|플리츠|silhouette|비대칭,2.814,1,train,true
fashionpedia,train2020,13212,ba2faa58092809e759c3b9f3eab66431.jpg,1,3,true,pattern|체크|category|셔츠|pattern|도트|category|재킷|collar|셔츠 칼라|collar|라펠 칼라,11.757,3,train,true
fashionpedia,train2020,13252,ecbff636aa7aef09818e765b0ee2ee05.jpg,1,3,true,lower_fit|슬림핏|lower_length|미디·7부 기장|lower_fit|와이드핏|pattern|도트|upper_fit|여유핏,14.242,2,train,true
fashionpedia,train2020,13271,28f21d11e9bb0ca2bafbc760735de7fd.jpg,1,3,true,silhouette|X라인|detail|플리츠|pattern|플로럴|lower_fit|플레어핏,5.361,1,train,true
fashionpedia,train2020,13294,dfc5c591b06d094d834d190256b38c87.jpg,1,3,true,lower_fit|와이드핏|detail|플리츠|collar|셔츠 칼라,7.776,2,train,true
fashionpedia,train2020,13320,d945897cbb58df4de24bb01b33b640b5.jpg,1,3,true,silhouette|비대칭|sleeve_shape|캡 소매,2.59,1,train,true
fashionpedia,train2020,13380,38efbcce617e421ea4d77076eeddd4c7.jpg,1,3,true,pattern|스트라이프|detail|프릴·러플|silhouette|비대칭,4.076,2,train,true
fashionpedia,train2020,13404,3bae3cc1f5e808e9e8ab24498bb142bb.jpg,1,3,true,lower_length|미디·7부 기장|lower_fit|와이드핏,6.222,2,train,true
fashionpedia,train2020,13418,7fc190fd1712e9b9f499f6ee32542434.jpg,1,3,true,pattern|스트라이프|neckline|보트넥,2.733,1,train,true
fashionpedia,train2020,13419,b0996b1ce7ef57656f4c5d06bb7bddd7.jpg,1,3,true,collar|셔츠 칼라|pattern|스트라이프|neckline|라운드넥|category|재킷|silhouette|X라인|lower_fit|플레어핏,11.697,2,train,true
fashionpedia,train2020,13462,29aa7abe3c5ed57061e97a40e5540cee.jpg,1,3,true,category|점프수트|neckline|V넥,5.761,1,train,true
fashionpedia,train2020,13484,0cc9eafbfa809a326c28df47f031c953.jpg,1,3,true,category|쇼츠|neckline|V넥|sleeve_shape|캡 소매,3.656,2,train,true
fashionpedia,train2020,13490,627be0949ca2f48eb14bec7e43468832.jpg,1,3,true,silhouette|X라인|neckline|V넥|pattern|플로럴|lower_fit|플레어핏,5.091,1,train,true
fashionpedia,train2020,13504,759758a40613f3141b1b0c1d91d7bb06.jpg,1,3,true,category|코트|pattern|도트|silhouette|A라인|collar|라펠 칼라,9.305,2,train,true
fashionpedia,train2020,13519,10038820db014beb01d1d55e8c794868.jpg,1,3,true,detail|프릴·러플|neckline|V넥|lower_fit|플레어핏,3.878,2,train,true
fashionpedia,train2020,13533,f18ff9c1a031029136de05f62f7cd69c.jpg,1,3,true,detail|리본|silhouette|X라인|lower_fit|플레어핏,4.109,1,train,true
fashionpedia,train2020,13536,369259b4402270944cc66c2466450c96.jpg,1,3,true,detail|리본|lower_fit|와이드핏|neckline|V넥,7.657,3,train,true
