product_id,name,category,color,style,purposes,body_shapes,price,season,stock,url,item_type,fit,length,pattern,material,neckline,formality,activity_tags,warmth,breathability,water_resistant,visual_weight,detail_level,waistline,pattern_scale,pattern_contrast,brand,gender,image_url,image_path,detail_color,detail_season,detail_fit,detail_thickness,detail_sheer,detail_category,color_options,detail_colors
MS7034713,코듀로이 크롭 해링턴 자켓 [BLACK],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,145600,사계절,true,https://www.musinsa.com/products/7034713,재킷,여유핏,기본 기장,무지,가죽,터틀넥,4,일상,5,1,true,2,2,,,0,드로우핏,남성,https://image.msscdn.net/images/goods_img/20260810/7034713/7034713_17872752456888_500.jpg,datasets/garments/raw/MS7034713.jpg,,,,,,Clothing > 점퍼/재킷 > 항공 점퍼/블루종/MA-1,블랙,
MS6990889,Faux Leather Trucker (Washed Black) TNJU6F101BK,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,178700,사계절,true,https://www.musinsa.com/products/6990889,재킷,오버핏,크롭 기장,무지,,셔츠 칼라,4,일상,4,3,false,2,2,,,0,티엔지티,남성,https://image.msscdn.net/images/goods_img/20260804/6990889/6990889_17864329855632_500.jpg,datasets/garments/raw/MS6990889.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6565987,신세틱 스웨이드 레이서 재킷 [라이트 브라운],top,브라운,캐주얼,데일리|여행|면접|출근,균형형,129900,봄,true,https://www.musinsa.com/products/6565987,재킷,여유핏,기본 기장,무지,가죽,스탠드 칼라,4,일상,3,2,true,2,2,,,0,무신사 스탠다드,남성,https://image.msscdn.net/images/goods_img/20260528/6565987/6565987_17865020098275_500.jpg,datasets/garments/raw/MS6565987.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,
MS3042005,워싱레더 리그 바시티 자켓,top,,캐주얼,데일리|여행|면접|출근,균형형,129000,봄,true,https://www.musinsa.com/products/3042005,재킷,여유핏,기본 기장,무지,,스탠드 칼라,4,일상,3,2,false,2,2,,,0,도프제이슨,남성,https://image.msscdn.net/images/goods_img/20230126/3042005/3042005_17171310712883_500.jpg,datasets/garments/raw/MS3042005.jpg,,봄,여유핏,보통,거의 없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,,
MS5314028,[아틀리에 에디션] 투웨이 비건 레더 자켓_BROWN(WC25-OT09),top,브라운,캐주얼,데일리|여행|면접|출근,균형형,202950,사계절,true,https://www.musinsa.com/products/5314028,재킷,오버핏,크롭 기장,무지,가죽,터틀넥,4,일상,5,1,true,2,2,,,0,웬즈데이오아시스,남성,https://image.msscdn.net/images/goods_img/20250812/5314028/5314028_17588624962801_500.jpg,datasets/garments/raw/MS5314028.jpg,BROWN,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,BROWN
MS6652081,우먼즈 신세틱 레더 카 코트 [브라운],top,브라운,캐주얼,데일리|여행|면접|출근,균형형,143910,봄,true,https://www.musinsa.com/products/6652081,재킷,여유핏,기본 기장,무지,가죽,,4,일상,3,2,true,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20260611/6652081/6652081_17865027229527_500.jpg,datasets/garments/raw/MS6652081.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,
MS4619959,우먼즈 신세틱 레더 오버 숄더 오버사이즈 블레이저 [블랙],top,블랙,포멀,데일리|여행|면접|출근,상체 강조형|균형형,139900,가을,true,https://www.musinsa.com/products/4619959,재킷,오버핏,기본 기장,무지,가죽,라펠 칼라,4,일상,3,2,true,2,3,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20241118/4619959/4619959_17550675072952_500.jpg,datasets/garments/raw/MS4619959.jpg,,가을,오버핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS5425141,빈티지 워싱 레더 자켓 [브라운],top,브라운,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,59900,사계절,true,https://www.musinsa.com/products/5425141,재킷,여유핏,기본 기장,도트,가죽,라운드넥,4,일상,5,1,true,3,2,,작은,3,르아르,남성,https://image.msscdn.net/images/goods_img/20250909/5425141/5425141_17622331182430_500.jpg,datasets/garments/raw/MS5425141.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,
MS2139011,465-1 비건 레더 오버핏 자켓,top,,캐주얼,데일리|여행|면접|출근,균형형,64710,사계절,true,https://www.musinsa.com/products/2139011,재킷,오버핏,기본 기장,무지,가죽,터틀넥,4,일상,5,1,true,2,2,,,0,레이디 볼륨,여성,https://image.msscdn.net/images/goods_img/20210917/2139011/2139011_3_500.jpg,datasets/garments/raw/MS2139011.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,,
MS5978834,인시전 크롭 레더 자켓 BLACK,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,169000,사계절,true,https://www.musinsa.com/products/5978834,재킷,,크롭 기장,무지,가죽,라운드넥,4,일상,5,1,true,2,2,,,0,도프제이슨,남성,https://image.msscdn.net/images/goods_img/20260204/5978834/5978834_17751974196968_500.jpg,datasets/garments/raw/MS5978834.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6938943,하이넥 페이크레더 자켓_MIWJLG947C,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,103200,사계절,true,https://www.musinsa.com/products/6938943,재킷,레귤러핏,기본 기장,무지,니트,라운드넥,4,일상,5,2,false,2,1,,,0,미쏘,여성,https://image.msscdn.net/images/goods_img/20260728/6938943/6938943_17858933222880_500.jpg,datasets/garments/raw/MS6938943.jpg,(19)Black,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,(19)Black
MS6652080,우먼즈 신세틱 레더 카 코트 [블랙],top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,143910,봄,true,https://www.musinsa.com/products/6652080,재킷,여유핏,기본 기장,무지,가죽,라펠 칼라,4,일상,3,2,true,2,3,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20260611/6652080/6652080_17865027676432_500.jpg,datasets/garments/raw/MS6652080.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6678711,신세틱 레더 싱글 재킷 [블랙],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,129900,봄,true,https://www.musinsa.com/products/6678711,재킷,여유핏,기본 기장,무지,가죽,라운드넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드,남성,https://image.msscdn.net/images/goods_img/20260616/6678711/6678711_17858314484476_500.jpg,datasets/garments/raw/MS6678711.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS5820431,[한소희 PICK] 우먼즈 페이디드 신세틱 레더 에비에이터 재킷 [블랙],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,159900,봄,true,https://www.musinsa.com/products/5820431,재킷,여유핏,크롭 기장,무지,가죽,터틀넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20251210/5820431/5820431_17852904646244_500.jpg,datasets/garments/raw/MS5820431.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS2087860,오버핏 램스킨 보머 자켓,top,,캐주얼,데일리|여행|면접|출근,균형형,269000,사계절,true,https://www.musinsa.com/products/2087860,재킷,오버핏,크롭 기장,무지,가죽,라운드넥,4,일상,5,1,true,2,2,,,0,도프제이슨,남성,https://image.msscdn.net/images/goods_img/20210825/2087860/2087860_3_500.jpg,datasets/garments/raw/MS2087860.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,,
MS6879974,Utility Leather Field Jacket (Black),top,블랙,캐주얼,데일리|여행|면접|출근,균형형,233100,사계절,true,https://www.musinsa.com/products/6879974,재킷,레귤러핏,기본 기장,무지,실크·새틴,스탠드 칼라,4,일상,3,4,false,2,2,,,0,아캄,공용,https://image.msscdn.net/images/goods_img/20260720/6879974/6879974_17864359008600_500.jpg,datasets/garments/raw/MS6879974.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS5278535,빈티지 피그먼트 워싱 투웨이 넥 버튼 레더 자켓 점퍼 _ 2COLOR,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,51000,가을,true,https://www.musinsa.com/products/5278535,재킷,레귤러핏,크롭 기장,무지,실크·새틴,라운드넥,4,일상,3,2,false,2,2,,,0,플레이스 스튜디오,여성,https://image.msscdn.net/images/goods_img/20250729/5278535/5278535_17682670943641_500.jpg,datasets/garments/raw/MS5278535.jpg,블랙,가을,레귤러핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,블랙
MS4782734,9185 워싱 레더 오버핏 블루종 점퍼 (BLACK),top,블랙,캐주얼,데일리|여행|면접|출근,균형형,79900,봄,true,https://www.musinsa.com/products/4782734,재킷,여유핏,크롭 기장,무지,가죽,라운드넥,4,일상,5,1,true,2,2,,,0,레이디 볼륨,여성,https://image.msscdn.net/images/goods_img/20250212/4782734/4782734_17561682526193_500.jpg,datasets/garments/raw/MS4782734.jpg,,봄,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS5937173,논카라 크롭 라이더 자켓 블랙,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,55860,봄,true,https://www.musinsa.com/products/5937173,재킷,오버핏,크롭 기장,무지,가죽,터틀넥,4,일상,3,2,true,2,2,,,0,굿라이프웍스,공용,https://image.msscdn.net/images/goods_img/20260126/5937173/5937173_17736432148692_500.jpg,datasets/garments/raw/MS5937173.jpg,,봄,오버핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS4535476,Asymmetrical Biker Leather Jacket (FL-047_Leather),top,블랙,캐주얼,데일리|여행|면접|출근,균형형,160200,봄,true,https://www.musinsa.com/products/4535476,재킷,레귤러핏,크롭 기장,무지,가죽,터틀넥,4,일상,5,2,true,2,2,,,0,플레어업,여성,https://image.msscdn.net/images/goods_img/20241018/4535476/4535476_17292391526791_500.jpg,datasets/garments/raw/MS4535476.jpg,블랙,봄,레귤러핏,약간 얇음,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,블랙
MS5359892,스웨이드 집업 블루종 자켓 [카멜],top,브라운,캐주얼,데일리|여행|면접|출근,균형형,98500,봄,true,https://www.musinsa.com/products/5359892,재킷,레귤러핏,기본 기장,무지,가죽,셔츠 칼라,4,일상,3,2,true,2,2,,,0,데꼬로소,남성,https://image.msscdn.net/images/goods_img/20250825/5359892/5359892_17569655295178_500.jpg,datasets/garments/raw/MS5359892.jpg,,봄,레귤러핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,
MS3783694,[서강준PICK] 인시전 레더 블루종 자켓 [BLACK],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,139200,사계절,true,https://www.musinsa.com/products/3783694,재킷,여유핏,기본 기장,무지,가죽,셔츠 칼라,4,일상,5,1,true,2,2,,,0,드로우핏,남성,https://image.msscdn.net/images/goods_img/20240109/3783694/3783694_17568603377156_500.jpg,datasets/garments/raw/MS3783694.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS4671616,페이디드 신세틱 레더 레이서 재킷 [블랙],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,139900,봄,true,https://www.musinsa.com/products/4671616,재킷,여유핏,크롭 기장,무지,가죽,라운드넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드,남성,https://image.msscdn.net/images/goods_img/20241218/4671616/4671616_17412433995065_500.jpg,datasets/garments/raw/MS4671616.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6879983,High Neck Flight Leather Jacket (Black),top,블랙,캐주얼,데일리|여행|면접|출근,균형형,224100,사계절,true,https://www.musinsa.com/products/6879983,재킷,오버핏,크롭 기장,무지,가죽,터틀넥,4,일상,5,1,true,2,2,,,0,아캄,공용,https://image.msscdn.net/images/goods_img/20260720/6879983/6879983_17864358486835_500.jpg,datasets/garments/raw/MS6879983.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6565986,신세틱 스웨이드 레이서 재킷 [다크 그레이],top,그레이,캐주얼,데일리|여행|면접|출근,균형형,129900,봄,true,https://www.musinsa.com/products/6565986,재킷,여유핏,크롭 기장,무지,울,터틀넥,4,일상,3,2,false,2,2,,,0,무신사 스탠다드,남성,https://image.msscdn.net/images/goods_img/20260528/6565986/6565986_17865018057724_500.jpg,datasets/garments/raw/MS6565986.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,그레이,
MS1593755,레더 필드 자켓 블랙,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,101000,봄,true,https://www.musinsa.com/products/1593755,재킷,레귤러핏,기본 기장,무지,가죽,터틀넥,4,일상,5,2,true,2,2,,,0,파르티멘토,공용,https://image.msscdn.net/images/goods_img/20200909/1593755/1593755_1_500.jpg,datasets/garments/raw/MS1593755.jpg,,봄,레귤러핏,두꺼움,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6028598,레이싱 넥 버튼 인시전 슬림 라인 바이커 레더 라이더 자켓_2COLOR,top,브라운,캐주얼,데일리|여행|면접|출근,균형형,56800,봄,true,https://www.musinsa.com/products/6028598,재킷,레귤러핏,크롭 기장,무지,가죽,라운드넥,4,일상,3,2,true,2,2,,,0,플레이스 스튜디오,여성,https://image.msscdn.net/images/goods_img/20260219/6028598/6028598_17714661432811_500.jpg,datasets/garments/raw/MS6028598.jpg,브라운,봄,레귤러핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,브라운
MS6679676,스웨이드 코치 블루종 (카멜),top,브라운,캐주얼,데일리|여행|면접|출근,균형형,268200,사계절,true,https://www.musinsa.com/products/6679676,재킷,,크롭 기장,무지,가죽,터틀넥,4,일상,5,1,true,2,2,,,0,노이어,남성,https://image.msscdn.net/images/goods_img/20260616/6679676/6679676_17815986077843_500.jpg,datasets/garments/raw/MS6679676.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,
MS4668274,우먼즈 페이턴트 신세틱 레더 오버사이즈 재킷 [블랙],top,블랙,스트리트,데일리|여행|면접|출근,균형형,127920,봄,true,https://www.musinsa.com/products/4668274,재킷,오버핏,기본 기장,무지,가죽,터틀넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20241216/4668274/4668274_17430430866585_500.jpg,datasets/garments/raw/MS4668274.jpg,,봄,오버핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS3927174,비건 스웨이드 바이커 자켓_3Color,top,,캐주얼,데일리|여행|면접|출근,균형형,59900,사계절,true,https://www.musinsa.com/products/3927174,재킷,레귤러핏,크롭 기장,무지,가죽,스탠드 칼라,4,일상,5,1,true,2,2,,,0,무드인사이드,공용,https://image.msscdn.net/images/goods_img/20240306/3927174/3927174_17568668915223_500.jpg,datasets/garments/raw/MS3927174.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,,
MS2093254,465-3 VEGAN LEATHER OVERFIT JACKET_BLACK,top,블랙,캐주얼,데일리|여행|면접|출근,균형형,71900,사계절,true,https://www.musinsa.com/products/2093254,재킷,오버핏,기본 기장,무지,가죽,셔츠 칼라,4,일상,5,1,true,2,2,,,0,브이투,공용,https://image.msscdn.net/images/goods_img/20210827/2093254/2093254_1_500.jpg,datasets/garments/raw/MS2093254.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6980199,Vintage Washed Leather Jacket,top,,캐주얼,데일리|여행|면접|출근,균형형,239000,사계절,true,https://www.musinsa.com/products/6980199,재킷,,크롭 기장,무지,가죽,라운드넥,4,일상,5,1,true,2,2,,,0,카키포인트,여성,https://image.msscdn.net/images/goods_img/20260803/6980199/6980199_17864993065777_500.jpg,datasets/garments/raw/MS6980199.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,,
MS6652084,우먼즈 신세틱 레더 하이 넥 블루종 재킷 [브라운],top,브라운,캐주얼,데일리|여행|면접|출근,균형형,151900,봄,true,https://www.musinsa.com/products/6652084,재킷,여유핏,기본 기장,무지,가죽,터틀넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20260611/6652084/6652084_17871220645579_500.jpg,datasets/garments/raw/MS6652084.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,브라운,
MS6652083,우먼즈 신세틱 레더 하이 넥 블루종 재킷 [올리브],top,그린,캐주얼,데일리|여행|면접|출근,균형형,151900,봄,true,https://www.musinsa.com/products/6652083,재킷,여유핏,기본 기장,무지,가죽,터틀넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20260611/6652083/6652083_17871221727964_500.jpg,datasets/garments/raw/MS6652083.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,그린,
MS6652082,우먼즈 신세틱 레더 하이 넥 블루종 재킷 [블랙],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,151900,봄,true,https://www.musinsa.com/products/6652082,재킷,여유핏,기본 기장,무지,가죽,터틀넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20260611/6652082/6652082_17871221190860_500.jpg,datasets/garments/raw/MS6652082.jpg,,봄,여유핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS6605218,우먼즈 페이디드 신세틱 레더 레이서 재킷 [블랙],top,블랙,캐주얼,데일리|여행|면접|출근,균형형,151900,봄,true,https://www.musinsa.com/products/6605218,재킷,레귤러핏,크롭 기장,무지,가죽,라운드넥,4,일상,3,2,true,2,2,,,0,무신사 스탠다드 우먼,여성,https://image.msscdn.net/images/goods_img/20260604/6605218/6605218_17871242346113_500.jpg,datasets/garments/raw/MS6605218.jpg,,봄,레귤러핏,보통,없음,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
MS7036096,Vase leather blouson - Black,top,블랙,캐주얼,데일리|여행|면접|출근,상체 강조형|균형형,234000,사계절,true,https://www.musinsa.com/products/7036096,재킷,레귤러핏,기본 기장,무지,니트,터틀넥,4,일상,5,2,false,2,3,,,0,어패럴아카이브,여성,https://image.msscdn.net/images/goods_img/20260810/7036096/7036096_17872980655623_500.jpg,datasets/garments/raw/MS7036096.jpg,,,,,,Clothing > 점퍼/재킷 > 레더/라이더스 재킷,블랙,
